"","Genotype","Batch","Sample","clusters","clusters_eff","cluster_size_mean","cluster_size_std","cluster_gini","cluster_entropy","cluster_inverse_simpson","occupancy_top_cluster","occupancy_big_clusters","alpha_ratio_clusters","pct_clusters_Sa","pct_clusters_Sm","pct_templated_inserts","pct_inversions","pct_duplications","duplication_size","inversion_size","homology_score_fw","homology_score_rv","donor_score_S","donor_score_W","donor_score_WGCW","donor_score_GAGCT","donor_score_GGGST","donor_complexity","acceptor_score_S","acceptor_score_W","acceptor_score_WGCW","acceptor_score_GAGCT","acceptor_score_GGGST","acceptor_complexity","homology","untemplated_inserts","pct_blunt","read_length_mean","read_length_std","GC_content_mean","GC_content_std","read_length_SA_mean","read_length_SA_std","pct_direct_switch","pct_sequential_switch","pct_intraswitch_deletion","intraswitch_size_mean","intraswitch_size_std","break_dispersion_SM","break_dispersion_SA","pct_breaks_SM_SM","pct_breaks_SM_SA","pct_breaks_SA_SA","homology_score_fw_SM_SA","homology_score_rv_SM_SA","donor_score_GGGST_SM_SA","donor_score_S_SM_SA","donor_score_W_SM_SA","donor_score_WGCW_SM_SA","donor_score_GAGCT_SM_SA","donor_complexity_SM_SA","acceptor_score_GAGCT_SM_SA","acceptor_score_GGGST_SM_SA","acceptor_score_S_SM_SA","acceptor_score_W_SM_SA","acceptor_score_WGCW_SM_SA","acceptor_complexity_SM_SA","homology_SA","untemplated_inserts_SA","pct_blunt_SA","clusters_raw","clusters_eff_raw","cluster_size_mean_raw","cluster_size_std_raw","cluster_gini_raw","cluster_entropy_raw","cluster_inverse_simpson_raw","occupancy_top_cluster_raw","occupancy_big_clusters_raw","somatic_variants","frac_variants_transitions","num_variants"
"71","Lig4 KO","20240830","20240830_CH12.22",65.8,11.4530771869148,0.0153076938885969,0.0523273310699862,0.783136645649588,0.578449612478564,5.15778388187346,0.307825359138867,0.803186343163801,1,100,0,6.25,3.52057953500806,0,1293,410,0.109649079297108,0.0157228664094853,0.0069507771580015,0.0063336822593593,0.0104218269211058,0.012253088129979,0.0092883965510141,0.0061444405968884,0.006375402042988,0.0070080358911171,0.0060355671242477,3.7650443336636e-05,0.0013387757307248,0.0071279729466432,2.99215109499124,4.29120058912863,3.75,1577,416.814916959554,0.48695167032596,0.012333513995086,1577,416.814916959554,96.3851349417879,0,3.61486505821209,116.984942457591,21.4635913678869,231.96202583854,370.595601309626,3.61452653119709,96.3851349417879,0.000338527014998512,0.110501756204911,0.0150706093132446,0.0208989629884175,0.0147199393238157,0.0137634965086143,0.0172269896429917,0.0245062592202658,0.0135910157837337,0,0.0024999912194492,0.012162871588176,0.0128863231156952,0.0155851967125155,0.0129051855879344,2.99215109499124,4.29120058912863,3.75,80,16.2365542406891,0.0125,0.0483538821224646,0.792782201997219,0.557397726955484,5.07074358184591,0.302279526397843,0.812644840517423,8,0.875,24
"72","Lig4 KO","20240830","20240830_CH12.23",74.2,13.4666651232469,0.0135676158831084,0.048139233618418,0.756047565455574,0.603178994832161,5.4229708518178,0.323071031910116,0.761145976444225,1,100,0,5.43478260869565,3.88339518470163,0,1450,306,0.114483300736363,0.0173523282065935,0.0067266687924384,0.00659634271561,0.0096440441986017,0.0122591229215166,0.0022446087993063,0.0063731667856751,0.0064969162484154,0.0068656182863198,0.0056857385008878,0.0025251848992196,0,0.0067878589427556,3.05842931999822,2.23321616755302,0,1610.10869565217,381.204454343522,0.488237276156374,0.0131783076294553,1610.10869565217,381.204454343522,91.916730331595,0,8.08326966840503,290.072986432153,190.961137270533,215.021620286017,352.027680196593,4.04266690438447,91.916730331595,4.04060276402055,0.114541698099925,0.0174639009022581,0.0052630278471003,0.0142337199794126,0.0143482448831607,0.0162760721935669,0.0255506459494936,0.0141316617120903,0,0,0.0123004963610901,0.0127286157578923,0.0139689362501534,0.01236983248714,3.05842931999822,2.23321616755302,0,92,20.3408912962382,0.0108695652173913,0.0435308410975486,0.761211136270127,0.590318104421645,5.45528229228044,0.321474487322697,0.726937424916222,13,0.903225806451613,31
"73","Rif1 KO","20240830","20240830_CH12.24",20.6,19.0292123540932,0.0487303733642406,0.0278847735136617,0.326929642079549,0.937583284526744,15.4347009953295,0.0941267626618188,0.98574599277368,1,100,0,10,0,0,1991,0,0.152545711933788,0.0093977093632373,0.0073302257162833,0.0058889593183322,0.012348669852244,0.0118865220776036,0.0051726653086257,0.0048813397849429,0.0067837625642558,0.0065294274261386,0.0064556228015268,0,0,0.0066454429373357,2.461108941208,9.58855979017397,0,2019.8,363.117694418766,0.498471150904676,0.0105032681525476,2019.8,363.117694418766,95.224065908793,0,4.77593409120695,406.276941486688,19.3119138959071,223.912781937487,266.716025940519,0,95.224065908793,4.77593409120695,0.156826937037879,0.0098683642705178,0.012222222222222,0.0155908559769336,0.0127160945425297,0.0214355057958001,0.0249653739612184,0.0111197811181369,0,0,0.0128529433977262,0.0120955541322192,0.0163422059730958,0.0121288281689327,2.461108941208,9.58855979017397,0,20,22.7153495073248,0.0499999999999999,0.0275061114893743,0.303027139874739,0.944474567777568,15.5339474717368,0.0907339007547775,0.98265617472298,28,0.847826086956522,46
"74","Lig4 KO","20240830","20240830_CH12.25",79.4,11.2076812314797,0.0127441056944112,0.0490596017312266,0.796365952547596,0.558636290223347,4.95486170005336,0.334280143877855,0.791444691947553,1,100,0,5.5045871559633,2.58620246180575,0,1489,411,0.104456100690035,0.0165000808114664,0.0068506089656714,0.0064510818175289,0.0099978692059476,0.0172774774662608,0.0039517996727395,0.00629636383389,0.0064683711260321,0.006899073864161,0.0052031463122355,0,0.0024454770695158,0.0068392932298447,2.63160340005362,4.0875197017465,2.75229357798165,1574.39449541284,405.088166150309,0.487666341155251,0.0121484705093554,1574.39449541284,405.088166150309,95.5750529985278,0,4.42494700147215,318.861614640851,280.233422958011,225.704037385368,389.790749548569,2.65492878273844,95.5750529985278,1.77001821873371,0.103569648932435,0.0164768975940827,0.0090517671920811,0.014519089594217,0.0140050470644752,0.0166159645263434,0.0351776049490337,0.0138652496681977,0,0.0045219122756653,0.0122898843742984,0.0127407762749456,0.0132623755999344,0.01242783134809,2.63160340005362,4.0875197017465,2.75229357798165,109,16.5602080932674,0.0091743119266055,0.0429087987431749,0.821388961412542,0.523901592585833,4.80722700136487,0.339456111895182,0.790702083289449,11,0.851851851851852,27
"75","Rif1 KO","20240830","20240830_CH12.26",9.6,8.09566293177305,0.105126262626263,0.0719668547851375,0.360744699881847,0.897000748819986,6.4520101734682,0.276023005892083,0.998310000501781,1,100,0,0,0,0,1808.5,0,0.136418951129056,0.0062784186950969,0.0074096053157273,0.0057959244967423,0.0126585540448813,0.0225178047758692,0,0.004641444847729,0.0069592351793348,0.0063237692526011,0.0056616308007336,0,0,0.0055391456394889,3.12434095668615,9.31414101708323,0,2135.3,325.645221061203,0.500333119378659,0.008931568227695,2135.3,325.645221061203,90.9090909090909,0,9.09090909090909,94.8666666666667,4.93783578323765,163.884479447977,241.327574347608,0,90.9090909090909,9.09090909090908,0.118099371024672,0.0069062605646066,0,0.0158444130389099,0.0124111558732807,0.0230166037473596,0.0495391705069123,0.0108580115653209,0,0,0.0131854048552285,0.0117145789856394,0.0143322402088502,0.0101096866375305,3.12434095668615,9.31414101708323,0,10,10.0977830874929,0.1,0.0763397805414605,0.377395577395577,0.887480211163697,6.55953378784179,0.273136773136773,1,20,0.875,24
"76","WT","20240830","20240830_CH12.27",87.9,29.8522305295366,0.0113984909032305,0.0371127861673597,0.598598381193697,0.748247180785854,7.5849372578254,0.350830098749294,0.650120935650674,1,100,0,2.06185567010309,0,0,1765,0,0.114668155604827,0.0143047396346901,0.0070920389398537,0.0061681200145994,0.0118537551263261,0.0153980273686676,0.0021453029123403,0.0056097416669285,0.0067210761752544,0.0066028973989995,0.0060107739336161,0,0.0010829838045453,0.006251307027626,2.43877352722134,6.45397750409615,3.09278350515463,1833.94845360825,439.383879107163,0.494583646460014,0.0129846887187999,1833.94845360825,439.383879107163,95.0949878458826,0,4.90501215411739,206.587547643592,97.6487591091265,267.603576188861,337.928760845168,0.98356935634901,95.0949878458826,3.92144279776837,0.110041995367526,0.0135943214670903,0.0050239425875283,0.0150767883107535,0.0133343345111075,0.0198344926762957,0.0320529945849562,0.0122886859153041,0,0.001968617914423,0.0127119597829323,0.012257110463335,0.0150201620497259,0.011451253550189,2.43877352722134,6.45397750409615,3.09278350515463,97,41.1788065582678,0.0103092783505154,0.0361860908023461,0.595338341487405,0.741454848862771,7.35213771562347,0.357221121834043,0.618083357916474,50,0.815384615384615,65
"77","WT","20240830","20240830_CH12.28",92.1,23.3849498748157,0.0108813944840382,0.0424534708077609,0.659525694105347,0.681516930745839,5.71060333521183,0.406224517924709,0.646701946975053,1,100,0,3.77358490566037,0.84024813836085,0,1702,492,0.122861169692261,0.0096168363870714,0.0071576459906248,0.0060912269550945,0.0122340368845112,0.0105935324319489,0.0028804198156244,0.0054961463661482,0.0066656177929034,0.0066678959722327,0.0059000199958458,0,0.0009415201481402,0.0059880061815703,2.3428322451972,7.4421073343093,0.94339622641509,1914.46226415094,426.384474710465,0.496169293923674,0.0127978912060036,1914.46226415094,426.384474710465,89.8210221325764,0,10.1789778674235,317.337488945832,237.034379665293,265.639884168434,359.97029357533,3.39430402548807,89.8210221325764,6.78467384193547,0.115729986842875,0.0097959790219414,0.0069526598814504,0.0152142819542916,0.0131689787195397,0.0206995124204248,0.0227291645452928,0.0119924261099228,0,0.0017542819287793,0.0126278767739701,0.0123534630959225,0.0146051360546914,0.0109595802422705,2.3428322451972,7.4421073343093,0.94339622641509,106,34.2617374117103,0.0094339622641509,0.0395925742142514,0.636400266018803,0.68429151606019,5.7461682394568,0.405051016105911,0.595707901172106,52,0.897058823529412,68
"78","Lig4 KO","20240830","20240830_CH12.29",80.3,15.0506768049879,0.0125013404212351,0.0482336269964207,0.763399916854954,0.588022078267188,5.04583441727817,0.35560872426227,0.747893741135461,1,100,0,3.1578947368421,2.88442119090296,0,1300,411,0.116575412273342,0.0199241545448294,0.0068016064012545,0.0065085140150949,0.0099631514196166,0.0162089508948928,0.0053968098810868,0.0063360877915431,0.0064971914802591,0.0068652957079036,0.0058565828356907,0,0.0011000337514116,0.0069202356790531,2.944130188317,2.35982873185571,4.21052631578947,1593.61052631579,424.254970376537,0.487505732526928,0.0136465451566576,1593.61052631579,424.254970376537,94.0528857456977,0,5.94711425430234,389.685626178623,333.138545945663,247.583838736138,378.796389810075,0.9901690911138,94.0528857456977,4.95694516318853,0.115853581735284,0.0192634243669199,0.0127761278857192,0.0144155924682265,0.0141295171763493,0.016948446455916,0.0341086488070559,0.0138893288143677,0,0.0019998627756097,0.0123254117318555,0.0127000646677878,0.0149040882316881,0.0126058548056184,2.944130188317,2.35982873185571,4.21052631578947,95,19.8338947765461,0.0105263157894736,0.0449378892736113,0.764283662999114,0.577699888578382,4.99123485075175,0.35725872711568,0.731055259443403,22,0.85,40
"79","Trp53bp1 KO","20240830","20240830_CH12.30",68.2,51.5193627991857,0.0146817512705245,0.0157770616224748,0.396980813926028,0.923385338066287,31.6914747048139,0.124310564463666,0.81789972329134,0.985915492957746,98.5915492957746,1.40845070422535,4.22535211267605,3.89677206907109,0,1419.5,555,0.123333872258251,0.0125231619632294,0.0071855154816499,0.0060585632336411,0.0118092436315484,0.0194988762171306,0.004478176209554,0.0055012562271941,0.0066862171908697,0.0066437529767014,0.006068565720083,4.66523657845479e-06,0.0015011694590227,0.0062113663658212,3.1854167972409,4.11259996000939,0,1812.69014084507,444.503413112874,0.493037591496008,0.0122673834450356,1824.84285714286,435.798139237956,93.222623405315,0,6.77737659468501,374.094739047174,302.675804805164,257.516634843571,370.126965382828,4.05887810639899,93.222623405315,2.71849848828601,0.121053370611474,0.0123364089219791,0.0103574639730281,0.0152547045889987,0.0131203647139227,0.0200016532807566,0.0400875313685052,0.0121982419221916,0,0.0028164200844322,0.0126828611890538,0.0122904552039596,0.0152219048369007,0.011290656139282,3.1854167972409,4.11259996000939,0,71,70.1315920271202,0.0140845070422535,0.0145329253249575,0.377283849773173,0.930499242795587,34.6393267803755,0.114557869004468,0.810882576076878,34,0.86,50
"80","Trp53bp1 KO","20240830","20240830_CH12.31",47.5,31.5452362182927,0.0210678746059015,0.0272435938928564,0.439842833701491,0.890575921887535,17.8179589488634,0.187811244896727,0.908620792775496,1,100,0,6.25,0,0,1580,0,0.120954908093562,0.0127149506841168,0.0073857987100003,0.0058238264177899,0.0133240554729077,0.0092652965248772,0.0041520836537595,0.0048891953395602,0.0063982347362844,0.0069812754191302,0.0061274644587479,0,0.0087449819941851,0.0069707483149919,3.18125795703847,3.62163638973367,0,1741.39583333333,503.483438141354,0.491105439373765,0.0134957783830329,1741.39583333333,503.483438141354,93.9831424122017,0,6.01685758779829,352.234828563244,90.0840218902847,244.423648238803,441.285763348765,6.00862861114019,93.9831424122017,0.00822897665810365,0.109185269032746,0.0130450385888484,0.0093429570507138,0.0156412352957787,0.0126555061987205,0.0220260503322053,0.0185321180534232,0.0108144845154245,0,0.013562410978485,0.0119980177249495,0.0130752329074612,0.0143358875052239,0.0128997908643879,3.18125795703847,3.62163638973367,0,48,42.0445670446057,0.0208333333333333,0.0269817567046833,0.430310474627942,0.894382297058362,18.1652885974466,0.185953153907914,0.885223583621322,31,0.869565217391304,46
"81","Brca1 KO","20240830","20240830_CH12.32",30.4,26.957351747913,0.0330340111882102,0.0219469668430115,0.306559909424783,0.948755009955394,21.0395256141836,0.12553420286224,0.990919201509861,1,100,0,0,0,0,2018,0,0.15810831619955,0.0062315049960865,0.0077267566361217,0.0054242154340038,0.0146343817580725,0.001079176985938,0.00020292454708,0.0043458779148843,0.006818773052555,0.0064883942821632,0.005378631824982,0,1.06524054870758e-05,0.005779844966205,3.05497079677527,7.67471819720304,0,2046.69696969697,419.267072245848,0.499851608609964,0.0135416212097717,2046.69696969697,419.267072245848,99.9749559773039,0,0.02504402269614,75,1.4210854715202e-14,272.377975411182,346.27175605263,0.01545685775777,99.9749559773039,0.00958716493836823,0.158137146682089,0.0062219923420591,0.0004566240082269,0.0163637722764419,0.0117865520325483,0.0241924846538734,0.0021585609166715,0.0096117932204603,0,1.91772940838048e-05,0.012919464325832,0.0120193262875658,0.0136136178482681,0.0105484612644933,3.05497079677527,7.67471819720304,0,33,36.8100735856214,0.0303030303030303,0.0202627041074711,0.31636704239444,0.948185552045229,23.0194629607343,0.115472427116263,0.990955391640323,50,0.838235294117647,68
"82","Trp53bp1 KO","20240830","20240830_CH12.33",43.4,38.8660414997598,0.0230840544248087,0.0144688831350938,0.311577072459598,0.955313679639636,31.0637241641313,0.0837452523403836,0.950580508859341,1,100,0,4.65116279069767,0,0,1380,0,0.110576192944407,0.0143131855619564,0.0072821671072812,0.0059452851771887,0.0114736895399136,0,0,0.0052391232751959,0.0065071788919813,0.0068535902184046,0.0056124068805707,0,0.0002804246985936,0.006505285147692,3.27172932190544,6.28171113259897,2.32558139534883,1850.67441860465,408.230026408974,0.494953155913724,0.0095520864806784,1850.67441860465,408.230026408974,99.9894650721415,0,0.01053492785854,75,1.4210854715202e-14,245.098824945309,340.385816610872,0.00292495144280068,99.9894650721415,0.00760997641574297,0.110583700156354,0.0143144123296377,0,0.015422109405327,0.0129190364546381,0.018966390433366,0,0.0115879641817233,0,0.0005047792220157,0.0123289014565903,0.0126960657128342,0.0142076378863537,0.0118728959937028,3.27172932190544,6.28171113259897,2.32558139534883,43,47.720743673273,0.0232558139534883,0.0147586456847388,0.301763415812338,0.957359346438862,30.8602408514805,0.0885865238474343,0.961822392704639,28,0.926829268292683,41
"83","WT","20240830","20240830_CH12.34",89.5,27.330141472697,0.0112165503580621,0.0401275928907486,0.650201133144667,0.701315546579886,6.5001284562993,0.372434897049081,0.654125150613793,0.99009900990099,99.009900990099,0.99009900990099,2.97029702970297,0,0,1729,0,0.10662400103896,0.0121998439935955,0.0071003043600244,0.0061584327410892,0.0124057086265497,0.0180354166396357,0.0031458585908022,0.0057055295529505,0.0066820832644944,0.0066485980389779,0.0054377702703623,0,0.0010371693955207,0.005837644628054,2.46681651196895,7.44464851210104,0,1852.76237623762,423.419604360414,0.494545488630578,0.0134084129116208,1858.21,421.994864779182,92.5801206329564,0,7.41987936704359,302.074772858762,275.626479042939,256.71747579198,324.564418423777,2.78701874850681,92.5801206329564,4.63286061853678,0.0994791747843409,0.0118488235679282,0.0074220343351106,0.0150907361897603,0.0133175601896589,0.0207485072553665,0.0378231259878627,0.0124392999783756,0,0.0019046863791461,0.0126706331496755,0.0123044675924318,0.0136920557247273,0.0106229157000393,2.46681651196895,7.44464851210104,0,101,35.2307176574208,0.0099009900990099,0.0378052060729747,0.647872751895596,0.699746123882075,6.54345983007317,0.371927977255976,0.641297251763715,42,0.84375,64
"84","Trp53bp1 KO","20240830","20240830_CH12.35",60.6,39.1324824294183,0.0165675170667649,0.0230980896535884,0.476047460975986,0.883530372476789,20.5395610054929,0.177459061948398,0.858390133073677,1,100,0,6.34920634920634,0,0,1432,0,0.120547631567575,0.0136856078773838,0.0072915805440192,0.0059342524003342,0.0127067237051836,0.0044388780153204,0,0.005003025416902,0.0065635866461279,0.0067874789583319,0.0056362080796302,0,0.0059601168001503,0.0065477167511816,2.87372812943572,7.40750177830948,0,1734.25396825397,513.459229096693,0.489951730132248,0.0158470111845512,1734.25396825397,513.459229096693,91.1694340238889,0,8.83056597611109,174.081480589446,78.0846441203983,212.265664019051,445.454998328793,2.94450135599983,91.1694340238889,5.88606462011125,0.121178825015081,0.0124720444358538,0,0.0155317920025969,0.0127871274279655,0.0215324364240917,0.0094329877874153,0.0109688892899411,0,0.0090244300739198,0.0124770355148059,0.0125263155259519,0.0143149129843528,0.0118497113868747,2.87372812943572,7.40750177830948,0,63,51.050756763885,0.0158730158730158,0.0230190536514359,0.488707759737508,0.87841640563618,20.5231855022254,0.1786117467582,0.89162471395881,7,1,7
"85","Lig4 KO","20240830","20240830_CH12.36",49.4,9.81954278196965,0.0203330033043205,0.0672824097433034,0.798863213083248,0.53736784646059,4.12225402081983,0.360403022502034,0.835194163965622,1,100,0,4.76190476190476,1.47039725817183,0,1733,410,0.117579641303794,0.0192472370023101,0.0068624561424467,0.006437196638146,0.0100996882534379,0.0192153050182867,0.0049594627058672,0.00620592883172,0.0064235966392987,0.0069515506518267,0.0059107634548467,0,1.12984206515466e-07,0.0070584639375669,2.73306012988801,5.34331069843774,3.17460317460317,1634.71428571429,441.655415079374,0.488096241192946,0.0136575017772662,1634.71428571429,441.655415079374,94.0174573803481,0,5.9825426196519,167.7336619433,60.6947144233918,225.483391417809,385.720512089791,2.9847828724636,94.0174573803481,2.99775974718829,0.118817497560373,0.017769313388117,0.0115036426572404,0.0145450448505645,0.0139738321526564,0.0171406953687168,0.0396182706053117,0.0137234559460107,0,0,0.012235312077714,0.0128033119109456,0.0152081074844281,0.0127984475656174,2.73306012988801,5.34331069843774,3.17460317460317,63,12.3420417526979,0.0158730158730158,0.0601442210378362,0.813326897287193,0.52054293615726,4.1641107705861,0.364165138774736,0.836357505637394,21,0.821428571428571,28
