"","Genotype","Batch","Sample","nclusters_final_downsampled","nclusters_eff_downsampled","mean_cluster_size_downsampled","std_cluster_size_downsampled","cluster_gini_downsampled","cluster_entropy_downsampled","cluster_inverse_simpson_downsampled","top_clone_occupancy_downsampled","big_clones_occupancy_downsampled","alpha_ratio_clusters","frac_clusters_Sa","frac_clusters_Sg3","frac_clusters_Sg2b","frac_clusters_Sg2c","frac_clusters_Sm","frac_clusters_Sg1","insert_frequency","frac_breaks_inversions","frac_breaks_duplications","median_duplication_size","median_inversion_size","homology_fw","homology_rv","donor_score_S","donor_score_W","donor_score_WGCW","donor_score_GAGCT","donor_score_GGGST","donor_complexity","acceptor_score_S","acceptor_score_W","acceptor_score_WGCW","acceptor_score_GAGCT","acceptor_score_GGGST","acceptor_complexity","n_homology_switch","n_untemplated_switch","frac_blunt","mean_length","std_length","mean_GC","std_GC","mean_length_SA","mean_length_SG","std_length_SA","std_length_SG","frac_breaks_single","frac_breaks_sequential","frac_breaks_intra","mean_intra_break_size","std_intra_break_size","spread_SM","spread_SA","spread_SG","spread_SG1","spread_SG2B","spread_SG2C","spread_SG3","frac_breaks_SM_SM","frac_breaks_SM_SG","frac_breaks_SG_SG","frac_breaks_SM_SA","frac_breaks_SG_SA","frac_breaks_SA_SA","homology_fw_SM_SA","homology_rv_SM_SA","homology_fw_SM_SG","homology_rv_SM_SG","donor_score_GAGCT_SM_SG","donor_score_GGGST_SM_SA","donor_score_GGGST_SM_SG","donor_score_S_SM_SA","donor_score_S_SM_SG","donor_score_W_SM_SA","donor_score_W_SM_SG","donor_score_WGCW_SM_SA","donor_score_WGCW_SM_SG","donor_score_GAGCT_SM_SA","donor_complexity_SM_SG","donor_complexity_SM_SA","acceptor_score_GAGCT_SM_SA","acceptor_score_GAGCT_SM_SG","acceptor_score_GGGST_SM_SA","acceptor_score_GGGST_SM_SG","acceptor_score_S_SM_SA","acceptor_score_WGCW_SM_SG","acceptor_score_S_SM_SG","acceptor_score_W_SM_SA","acceptor_score_W_SM_SG","acceptor_score_WGCW_SM_SA","acceptor_complexity_SM_SA","acceptor_complexity_SM_SG","n_homology_switch_SA","n_homology_switch_SG","n_untemplated_switch_SA","n_untemplated_switch_SG","frac_blunt_SA","frac_blunt_SG","nclusters_final","nclusters_eff","mean_cluster_size","std_cluster_size","cluster_gini","cluster_entropy","cluster_inverse_simpson","top_clone_occupancy","big_clones_occupancy","frac_variants_germline","frac_variants_transitions","num_variants"
"57","Brca1 KO","20240830","20240830_CH12.08",35.1,27.2596770352282,0.0285543020837138,0.0224756516845676,0.401654921408249,0.923756728930922,21.6201477050789,0.0942035190470025,0.951582111174789,0.918918918918919,0.918918918918919,0,0.081081081081081,0,0,0,0.135135135135135,0,0,1790,0,0.125970287813427,0.0096560375039609,0.0015805758979837,0.001171231235069,0.004019671235328,0.0008482067754935,0,0.0007940852780632,0.001450696776954,0.0013187069815841,0.0021624897689317,0,5.13370771745141e-07,0.001132211524419,2.11639202492014,9.83051427048214,0.054054054054054,2077.24324324324,593.870647732425,0.499385450206674,0.0141272421595389,1932.70588235294,3715.33333333333,346.758139936839,258.671391709421,0.948558255178127,0,0.051441744821873,758.663826825063,152.159556032627,347.502841934411,358.987478115422,352.557053654723,0,352.55705365472,0,0,6.33532621574803e-05,0.0769101287982262,0,0.871648126379901,0,0.0513783915597155,0.134884868167778,0.0068897214877027,0.108854520734496,0.0474190302355147,0.0402365965076072,0,0,0.0159240431391411,0.0159240431391411,0.0123153892769674,0.0123153892769674,0.0224245437455993,0.0224245437455993,0.0402365965076072,0.0104734531829189,0.0104734531829189,0,0,0,0,0.0129114053256989,0.0025094102885821,0.0019914219209162,0.0120285612791346,0.0014874663262789,0.0178223442835169,0.0116440916728974,0.0017931109995368,2.23954191591889,0.720693260267663,10.0277359941106,7.59533473602671,0.0294117647058823,0.333333333333333,37,36.5669814540988,0.027027027027027,0.0233026195643561,0.429040657935533,0.913914119276635,21.4705331985403,0.0992826225141508,0.929351938735357,0.275,0.8625,80
"58","Brca1 KO","20240830","20240830_CH12.09",39.5,34.8966012090522,0.0253700699528683,0.0127376236423174,0.285636111704867,0.964042608732138,31.4397012195706,0.0547256360660122,0.965363867513349,0.976190476190476,0.976190476190476,0.0238095238095238,0,0,0,0,0.0238095238095238,0,0,1849,0,0.139978105861906,0.0115275269060564,0.0015712204974685,0.0011818541486212,0.0041848999606699,0.0005332493057667,0.0006002880964531,0.0008725460145168,0.0014479976853801,0.0013217717585985,0.0019379340692666,0.0002572318756755,0,0.0011765256808697,2.80238719074933,2.9552592640583,0,2055,465.983189968623,0.497564052298028,0.0125096604892659,2013.17073170732,3770,385.939834969828,0,0.976677277955591,0,0.0233227220444094,148.0128045075,4.97421532149928,271.496410308977,207.25150191663,18.0889434919935,0,0,0,18.0889434889558,4.51535293557327e-05,0.0232542209037044,0,0.953423057051886,0,0.0232775685150537,0.140004568971008,0.0106691210740935,0.10266412733804,0.0275473209958022,0.0245681044951762,0.0062995921771658,0.0062995921771658,0.0157895475572579,0.0157895475572579,0.0124771394701573,0.0124771394701573,0.0223491315814895,0.0223491315814895,0.0245681044951762,0.0110356846907342,0.0110356846907342,0,0.0115762273901808,0,0,0.01293697726828,0.0035912449463265,0.0020713260461521,0.0119992578084515,0.0013974884993161,0.0156047240924251,0.0123522772540806,0.0017517167646696,2.84251978875186,1.15695067264574,3.00393287402057,0.959641255605381,0,0,42,48.8231201374544,0.0238095238095238,0.012005211640963,0.28286139967419,0.965407613631721,33.6489003729697,0.0507821901323706,0.959498023035929,0.246753246753247,0.792207792207792,77
"59","Brca1 KO","20240830","20240830_CH12.10",45.3,36.7155442547585,0.0221558193201508,0.0148307346069777,0.36107251410806,0.94279210378571,31.1529974551166,0.0695001872417682,0.94569283303521,0.959183673469388,0.959183673469388,0.0204081632653061,0.0204081632653061,0,0,0,0.0204081632653061,0.0192206437068512,0,1777,223,0.128977981789196,0.0088815933505811,0.0015719026376903,0.0011810795888795,0.0040980994779897,0.0004317119979091,5.21246821547132e-07,0.0008702379927408,0.0014589265624664,0.0013093621865741,0.0018692071987713,2.36682569440912e-06,0,0.0010216773955205,3.21827496073308,4.35181553837802,0,2062.32653061224,661.222781554861,0.499320090845859,0.0185999983437726,1980.65957446809,3981.5,540.639939039769,54.5,0.96026852073567,0,0.0397314792643295,948.785302421496,217.096231441413,393.255794562861,388.732338617813,8524.72904912176,0,0,0,5.18445218146204,0.0200590770098338,0.039194633499415,0,0.921073887236255,0,0.0196724022544956,0.13270619871249,0.0096201293469757,0.111991508138584,0.000494304896403,0.0198168856518859,5.44999440303945e-06,5.44999440303945e-06,0.0157885304758936,0.0157885304758936,0.0124783626561152,0.0124783626561152,0.0218487916134278,0.0218487916134278,0.0198168856518859,0.0110605488058491,0.0110605488058491,0,6.31951466127401e-05,0,0,0.012935108377761,0.0012615241939883,0.0021519506891138,0.0120013994126085,0.0013066993172567,0.014777549368511,0.0107519173667611,0.001646592304818,3.21181722130378,3.37003183732156,4.51327523869721,0.557512580877067,0,0,49,50.7817172161746,0.0204081632653061,0.0146726886611431,0.382084940378873,0.936611333533477,32.5288119887547,0.0658057531704299,0.930250541292917,0.233333333333333,0.755555555555556,90
"60","Brca1 KO","20240830","20240830_CH12.11",79.3,64.8890590305672,0.0126446458753989,0.0101766401948931,0.368254910725039,0.944569798053007,48.1522961581304,0.0667362643861856,0.757721042139814,0.963414634146341,0.963414634146341,0.0121951219512195,0.024390243902439,0,0,0,0.024390243902439,0,0,1812,0,0.128427184062349,0.01062573456054,0.0015843551860428,0.0011669399115415,0.004355524280699,0.000271751014798,0.0005870247818955,0.0008213746047629,0.0014270378970409,0.0013455712762392,0.0019803206885721,0.0001307050043381,0,0.0011441227590813,2.5400105897904,3.13912611104882,0.0121951219512195,2057.42682926829,595.112881903106,0.498764003141941,0.018273447126288,1992.26582278481,3773.33333333333,494.774791087025,421.609877598816,0.964602932015778,0,0.0353970679842219,336.288260349078,135.178169067427,352.040328765086,315.993909070633,8657.11025171245,0,398.5654068675,0,0,0.0118127575803839,0.0352903511713089,0,0.929312580844469,0,0.023584310403838,0.125658159311823,0.0087107947140057,0.14035768306188,0.0375641742391453,0.0125241695685672,0.0061623385188721,0.0061623385188721,0.015907165949432,0.015907165949432,0.0123356865139303,0.0123356865139303,0.0232967171431216,0.0232967171431216,0.0125241695685672,0.0103679912386593,0.0103679912386593,0,0.003875968992248,0,0,0.0126884093833089,0.0025094102885821,0.0020509671807549,0.0122840974019593,0.0014204140549424,0.0157948736453951,0.0120584398678685,0.0017424229507725,2.52764116496144,2.86573877695299,3.23417433806678,0.636189466242489,0.0126582278481012,0,82,84.340376571267,0.0121951219512195,0.0103231878133795,0.373589646539967,0.941848364949644,48.0142582643349,0.0755882600995192,0.774205110904951,0.3,0.842857142857143,70
"61","WT","20240830","20240830_CH12.12",127.5,31.41724770807,0.0078683017204446,0.0340829646580283,0.643982628228484,0.695817365299809,6.45077928357836,0.381243414120126,0.557744994731296,0.941176470588235,0.941176470588235,0.0457516339869281,0.0130718954248366,0,0,0,0.0261437908496732,0,0,1800,0,0.120575103948755,0.0153399491546597,0.00150482779544,0.001257242041742,0.0036134450553808,0.0008089495987227,0.0007045717018665,0.0009830841862183,0.0014200765242002,0.001353475808148,0.0018438090581355,0.000462319997841,0.0004247805928436,0.0010969290467464,2.27961649029682,5.51661706271702,0.0196078431372549,1947.06535947712,597.850252013591,0.495012021163875,0.0140876656284492,1836.97222222222,3708.55555555556,406.6514673465,365.515195340346,0.905209623744868,0,0.0947903762551325,200.508317598277,136.590667522218,252.860660681374,318.12413321438,7629.28938856361,0,360.169254283471,0,502.236239153409,0.047347082497129,0.0532476249261684,0,0.851961998818699,0,0.0474432937580035,0.119451564759873,0.0133525002627844,0.106247311185274,0.0342364115257652,0.0382158161335494,0.0075815538296127,0.0075815538296127,0.0151390523224331,0.0151390523224331,0.0132594531226118,0.0132594531226118,0.0195585621637679,0.0195585621637679,0.0382158161335494,0.0124463514023446,0.0124463514023446,0,0.0052103189731859,0.0025806500544876,0.0034102182539682,0.0127050697664892,0.0028258552582021,0.0018682097350146,0.0122650058899028,0.0016262121633684,0.0143559640302258,0.0113129871413824,0.001707018624505,2.30968640400381,1.79849787098501,5.80043698352609,0.975498329771904,0.0208333333333333,0,153,46.6968323937577,0.0065359477124183,0.0306683115013926,0.638138908369796,0.696194222261155,6.68901520492852,0.373657159708472,0.517167291570123,0.261904761904762,0.845238095238095,84
"62","Trp53bp1 KO","20240830","20240830_CH12.13",47.3,32.3444359797061,0.0213589507284678,0.0260285387295567,0.482128894206612,0.881801479165972,18.959945525763,0.172503590277129,0.930723879900228,1,1,0,0,0,0,0,0.0638297872340425,0.0357131261972013,0,1711,400,0.124411195109025,0.0121674038003209,0.0015588243392162,0.0011959297958668,0.0036822124834349,0,0.0009033119522131,0.0008629411076681,0.0013827209244103,0.0013958925177919,0.0018530418142863,0,0.0004516559761065,0.0010573401664244,3.07106730264636,6.36494776153635,0.0212765957446808,1813.63829787234,464.686598826583,0.494271899695875,0.0126315216056923,1813.63829787234,0,464.686598826583,0,0.870341065957375,0,0.129658934042625,270.394788032053,135.899073210209,240.02474447364,400.317813203347,0,0,0,0,0,0.0185178950203697,0,0,0.870341065957375,0,0.111141039022255,0.113574414169915,0.0103548138432023,0,0,0,0.0104166666666666,0.0104166666666666,0.015788551582374,0.015788551582374,0.0124783372725507,0.0124783372725507,0.0206872003721711,0.0206872003721711,0,0.0107257556808526,0.0107257556808526,0,0,0.0037734554560735,0,0.0124227756342288,0,0,0.0125884931573429,0,0.015181127601736,0.0110875726048151,0,3.07106730264636,0,6.36494776153635,0,0.0212765957446808,0,47,39.2870614496653,0.0212765957446808,0.0270761487910772,0.493794963570267,0.874171933169325,18.1818128664206,0.178468727534148,0.943445962137551,0.0425531914893617,0.829787234042553,47
"63","Lig4 KO","20240830","20240830_CH12.14",65,12.402960751213,0.015427618223923,0.051723220744252,0.776011373373142,0.58599157010428,5.30048849432689,0.307537692352154,0.792301467678614,0.975308641975309,0.975308641975309,0,0.0246913580246913,0,0,0,0.0493827160493827,0.0545621263128711,0,1606,243,0.110852137668433,0.0178660422916325,0.0014413388365933,0.0013293327790918,0.003132736623405,0.0002760772901541,0.0014359407467984,0.0010929871223975,0.0013825206689737,0.0013961199047635,0.002034483953926,0.0001277132774326,0.0004524105646568,0.0012017415457321,2.79730653392377,3.97562999048732,0.0123456790123456,1617.59259259259,409.120066827494,0.487509460201997,0.0147004928499929,1627.26582278481,1235.5,408.99418797086,147.5,0.931029792483876,0,0.0689702075161242,317.319154607341,218.925461143081,233.55946735257,396.856246668053,75,0,75,0,0,0.0459784340467184,0.0229883899378734,0,0.908041402546002,0,0.0229917734694058,0.11305450599036,0.018355394691259,0.0324186279916727,0.0143861984329274,0.0127158377172054,0.0150647581617096,0.0150647581617096,0.0144259839567271,0.0144259839567271,0.0141170199236591,0.0141170199236591,0.0168589381875788,0.0168589381875788,0.0127158377172054,0.0139007984848825,0.0139007984848825,0,0,0.0039845697508469,0,0.0124924093227383,0.0006273525721455,0.0011262007287181,0.0125086983297376,0.002461767997016,0.0164157164659557,0.0126073217015519,0.0017887248653316,2.81359337184754,2.1539764359352,4.06497033699618,0.446686303387334,0.0126582278481012,0,81,16.9639913497533,0.0123456790123456,0.0473305653431428,0.784884556761553,0.564452598362108,5.22028909312954,0.306576259765419,0.781570468950704,0.4375,0.875,32
"64","Trp53bp1 KO","20240830","20240830_CH12.15",44.5,29.712724026694,0.0225003100483383,0.0303803885523713,0.452235635496106,0.87969489910992,15.7761068246213,0.207870027707205,0.942103702250028,1,1,0,0,0,0,0,0.0909090909090909,0.0212541248578946,0,1212,228,0.113576093509868,0.0177946229380632,0.0015232634957893,0.0012363085872346,0.0036818534765807,0.0007232475608333,0.0020986501429461,0.0009391451560126,0.0013819088022022,0.0013968146700821,0.0017826317870652,0,0.0020908120052357,0.0011580259383634,3.30743828998427,4.03174273223079,0,1649.45454545455,506.87144033255,0.490428698291166,0.0171502680113287,1649.45454545455,0,506.87144033255,0,0.95548958876746,0,0.0445104112325407,168.185632399375,78.1168761705761,302.002912673434,461.761959478903,0,0,0,0,0,0.0217180494063648,0,0,0.95548958876746,0,0.0227923618261758,0.109756793617561,0.0175264284800192,0,0,0.0333052454423317,0.0220128897123621,0.0220128897123621,0.0152842894973769,0.0152842894973769,0.0130847846258733,0.0130847846258733,0.0199394607652465,0.0199394607652465,0.0333052454423317,0.012193762233139,0.012193762233139,0,0,0.0175252731919765,0,0.0124511869330025,0,0,0.0125559360038124,0,0.0146135299162461,0.0121382999300926,0,3.30743828998427,0,4.03174273223079,0,0,0,44,38.5285884782041,0.0227272727272727,0.030854841384333,0.431378366519713,0.884089384774074,15.7074183181019,0.209974718455527,0.961526085957251,0.342857142857143,0.942857142857143,35
"65","Rif1 KO","20240830","20240830_CH12.16",21.9,15.2770030766031,0.0467616533793004,0.0393053635331719,0.475211269684563,0.871878872545358,12.4239373290222,0.134108887584837,0.973750404538681,0.956521739130435,0.956521739130435,0.0434782608695652,0,0,0,0,0,0,0,1828,0,0.143807993434718,0.0061185854562949,0.0016553174740446,0.0010863633237534,0.0043180244434444,0.0008463288260945,0,0.0006979608575375,0.0014502875907368,0.0013191716062471,0.0017754194455051,0.0004629629629629,0,0.001040978388293,2.09917223404883,28.3898312520279,0.0434782608695652,2091.95652173913,583.384836685749,0.49974335602083,0.0103687095957233,1978.40909090909,4590,243.450883433657,0,0.958333333333333,0,0.0416666666666667,405.774509803921,5.78606653402624,220.660905474284,284.160183389894,0,0,0,0,0,0,0.0416666666666666,0,0.916666666666666,0,0.0416666666666667,0.150031782707732,0.0053001132806777,0.0865629816449488,0.0302435587761674,0.0397406579209636,0,0,0.0166872861054844,0.0166872861054844,0.0113974803350656,0.0113974803350656,0.0238455763190093,0.0238455763190093,0.0397406579209636,0.0091291989858795,0.0091291989858795,0,0.0116279069767441,0,0,0.0129309909111961,0.0037641154328732,0.0020536601523683,0.0120061177112044,0.0014173815740395,0.0141030913031838,0.0107964142961868,0.0017681648094082,2.19458915377832,0,17.1942641411061,274.692307692308,0.0454545454545454,0,23,20.4774816535834,0.0434782608695652,0.0403430566353863,0.50272397094431,0.85963130006423,12.6127851517728,0.133020581113801,0.966253026634382,0.533333333333333,0.833333333333333,30
"66","Rif1 KO","20240830","20240830_CH12.17",38.1,22.4530881081903,0.0269317709811209,0.0281274202698056,0.509399107773055,0.87126350729949,17.616382605692,0.147435341665444,0.947202362691352,0.975609756097561,0.975609756097561,0.024390243902439,0,0,0,0,0.024390243902439,0,0,2033,0,0.139705339201074,0.0102005981912282,0.0015707147015015,0.0011824284721709,0.0041708350700414,0.0005098598670409,0,0.0008032792398157,0.0013922347287227,0.0013850897391618,0.0023016069819113,0.0002645502645502,0,0.001179512930153,3.1512392002759,11.7029189766492,0,2049.60975609756,547.737469518541,0.498660527633051,0.015528442633604,2003.375,3899,468.90615732255,0,0.976190476190476,0,0.0238095238095237,94.7777777777778,7.07804813717022,283.334541653927,332.50330199913,0,0,0,0,0,0,0.0238095238095238,0,0.952380952380952,0,0.0238095238095237,0.139130393915553,0.0097847021748637,0.0980392156862744,0.037037037037037,0.0235032963099347,0,0,0.0157725884070145,0.0157725884070145,0.0124975352763972,0.0124975352763972,0.022611416587535,0.022611416587535,0.0235032963099347,0.0104221770869748,0.0104221770869748,0,0.0116279069767441,0,0,0.0124155773435968,0.0025094102885821,0.0021199072540576,0.0125967418423161,0.0013427825438269,0.0187681433848675,0.0124233624840316,0.0015625642501747,3.18557573583835,1.77777777777778,11.9934086177321,0.0833333333333333,0,0,41,32.5046279245689,0.024390243902439,0.0285986505242723,0.550578498375336,0.852870883195444,17.5114308218347,0.147588084076818,0.947830031755633,0.377358490566038,0.830188679245283,53
"67","Rif1 KO","20240830","20240830_CH12.18",26.5,20.6111780861728,0.0379957005624171,0.0269440367947239,0.400435492808735,0.915743317867827,17.465492572977,0.101236547627755,0.96464602156229,0.916666666666667,0.916666666666667,0.0416666666666666,0.0416666666666666,0,0,0,0,0,0,2032,0,0.113627034426276,0.0092535012680353,0.0015899057443618,0.001160637337847,0.0041405667104668,0.0003590577051169,0,0.0007648126575824,0.0014484023008684,0.0013213123239279,0.0018120031701454,0.0004218104965919,2.02812605209039e-06,0.0010924841790268,3.38720225923287,8.80846791455201,0.0416666666666666,2147,635.530093701313,0.498568248711923,0.0124621526342743,2014,3610,356.601254267921,1055,0.95992017295859,0,0.0400798270414101,405.358638249717,16.0082600764966,202.636643711897,235.67313837683,10076.9958768081,0,16.8306544253811,0,10.9843062686771,8.31531681357058e-05,0.079993347746549,0,0.879926825212041,0,0.0399966738732744,0.120343805580823,0.0069662996764883,0.0636770166219408,0.0390196685925166,0.016830771613525,0,0,0.0159990607144874,0.0159990607144874,0.0122251699022117,0.0122251699022117,0.0228258190192542,0.0228258190192542,0.016830771613525,0.0100118665208935,0.0100118665208935,0,0.005518328734726,0,0,0.0129518919770602,0.0018003251630233,0.0018827465045718,0.0119821667043987,0.0016098427089509,0.0150906906894144,0.0112269194998861,0.0017242360339181,3.4311193272005,2.90411451158891,9.551410243709,0.636102293825238,0.0454545454545454,0,24,25.9708752093878,0.0416666666666666,0.0267335081850128,0.354848130841121,0.932513770497985,17.2104251015117,0.0998831775700934,0.969042056074766,0.341463414634146,0.853658536585366,41
"68","Lig4 KO","20240830","20240830_CH12.19",80.2,13.3016440818666,0.0125157607926313,0.0470833288758381,0.759902065815044,0.590597748053273,5.28386058881411,0.319915700737618,0.738566912539515,0.947368421052632,0.947368421052632,0.0421052631578947,0,0.0105263157894736,0,0,0.0105263157894736,0.0288460737247208,0,1610.5,410,0.107992164202373,0.0188480092486094,0.0014076911419974,0.0013675392193549,0.0029734032709755,0.0002206359120135,0.0007283824547654,0.0011313192463699,0.0013701073549984,0.001410215032069,0.0018609616369138,0.0002177989348172,0,0.0011928281061942,2.73481844207902,4.59767040392978,0.031578947368421,1597.50526315789,495.748702759865,0.486607817604946,0.0147483183451874,1556.88888888889,2328.6,451.22796516086,663.667567385962,0.940591369265492,0,0.0594086307345073,219.995588470479,62.9716379609775,245.542662603961,389.902356808199,9270.12120912978,0,0,21.650635094611,635.858035253788,0.0495048089087102,0.0495048089087102,0,0.891086560356782,0,0.0099038218257971,0.113292366255792,0.0176531846005499,0.0470044577934141,0.0163136888591851,0.0100279308813379,0.0075406009294104,0.0075406009294104,0.0140951835421954,0.0140951835421954,0.0145148547834264,0.0145148547834264,0.0156725360659743,0.0156725360659743,0.0100279308813379,0.0144824790064278,0.0144824790064278,0,0.0022785999530185,0,0,0.0122545735621938,0.0012647427854454,0.0018283247803846,0.0127812397377435,0.0016711255083994,0.0150544843114189,0.0123947844855031,0.0017418490959685,2.80577335747373,1.45762996497416,3.77801695735724,19.3514324422355,0.0333333333333333,0,95,21.4326322548132,0.0105263157894736,0.0427257570546711,0.744421886012935,0.593871801636732,5.4908126067451,0.312557904489177,0.714836182936073,0.588235294117647,0.911764705882353,34
"69","Rif1 KO","20240830","20240830_CH12.20",22.3,16.6756628345185,0.0452220540710242,0.0333186025775616,0.416393666348243,0.896297865502989,14.2905005178447,0.0992317252263741,0.963093720654939,0.954545454545455,0.954545454545455,0.0454545454545454,0,0,0,0,0.0909090909090909,0,0,1800,0,0.137252656662785,0.0032936820653797,0.0016036789359385,0.0011449980904178,0.0040682840239095,0,0,0.0007892065306834,0.001451548748518,0.0013177395809626,0.0015039572737387,0.0003292181069958,0,0.000984009731655,2.26263448742198,10.4067926197537,0,2107.68181818182,656.264316648243,0.501021953962025,0.0131782898894299,1986.14285714286,4660,355.265733636948,0,0.814814814814815,0,0.185185185185185,384.021212121212,141.257045429172,162.969393943654,327.01283204326,20,0,0,0,20.0000000000466,0,0.0370370370370371,0,0.777777777777778,0,0.185185185185185,0.123807815050784,0.0026460063497793,0.100689655172414,0.0333632824198861,0,0,0,0.0165033965838181,0.0165033965838181,0.0116186338126642,0.0116186338126642,0.0231027006974269,0.0231027006974269,0,0.0088716425589288,0.0088716425589288,0,0.0093023255813953,0,0,0.0129503339435964,0.0025094102885821,0.0020536601523683,0.0119839520903852,0.0014173815740395,0.012120316021277,0.0102356036668037,0.0016448044738681,2.33326621179308,0.85,10.8546322507414,1.45,0,0,22,21.0908793377058,0.0454545454545454,0.0344747380807432,0.414037083079853,0.893784114861144,14.2018817272169,0.0971777713121908,0.956357288332848,0.52,0.84,25
"70","WT","20240830","20240830_CH12.21",112.5,26.6256322518364,0.0089199991720092,0.0385216740271892,0.672427231994128,0.677487271955467,5.74957922888543,0.408008429926238,0.626765015806112,0.934306569343066,0.934306569343066,0.0437956204379562,0.0218978102189781,0,0,0,0.0145985401459854,0,0.0051674172955986,1845,0,0.118350809070641,0.0121449803339416,0.0015246497779271,0.0012347344851654,0.003847444182139,0.0004227477129533,0.000470090973078,0.0009208784953019,0.001409231522395,0.0013657901410792,0.001841261028806,0.0004317388935673,0.000316723060685,0.0010928815059019,2.38616756897588,7.40941756361201,0.0145985401459854,2064.92700729927,685.554510868972,0.498837306914973,0.0154592913350257,1923.8671875,4071.11111111111,429.576778845575,471.099056449548,0.889516715933913,0,0.110483284066087,254.599405040354,147.590015724535,318.641568844006,309.934556731071,7811.0678625707,0,326.201875573277,0,416.294981988474,0.039003641489119,0.0584354046963885,0.0064928227440431,0.831081311237524,0,0.0649868198329248,0.117206121626994,0.0097366499558332,0.0879598334973909,0.0278503382950576,0.0204188971815515,0.0051893665394937,0.0051893665394937,0.0153227116615152,0.0153227116615152,0.0130385764725263,0.0130385764725263,0.0209445208107772,0.0209445208107772,0.0204188971815515,0.0116778341855757,0.0116778341855757,0,0.0069462541073864,0.0028983611932663,0,0.0126433515243946,0.0029724619427537,0.0018900576933287,0.0123357302274104,0.0016016097813653,0.0148443218103294,0.0111412453319813,0.0017416257300517,2.41163995437172,2.02389364334606,7.70482232622507,3.2081053842263,0.015625,0,137,36.2832999920134,0.0072992700729927,0.0358220716437473,0.692802861909075,0.65839025746039,5.50002663990106,0.416477129138236,0.581922331732794,0.212765957446809,0.776595744680851,94
"71","Lig4 KO","20240830","20240830_CH12.22",69.3,10.8588499005058,0.0145029060015868,0.0516796309939778,0.791367581269288,0.567706127822959,5.04192180329053,0.310642781875659,0.803266596417281,0.978021978021978,0.978021978021978,0.0219780219780219,0,0,0,0,0.0549450549450549,0.0412824633700635,0,1509,409.5,0.104225972043803,0.0160096541413801,0.0014578751064483,0.0013105560987285,0.0032117961014343,0.0004852928072267,0.0018001980955366,0.0010673120477237,0.0013471523387151,0.0014362801003863,0.001789684655626,0.0001196804881922,0.0004709082055059,0.0012235526955791,2.90757612926577,4.23449304298564,0.0329670329670329,1586.23076923077,448.468776448103,0.487144501092078,0.0129351426251723,1570.68539325843,2278,439.087040474307,287,0.96808217115499,0,0.0319178288450099,116.973259906152,21.476864126001,234.940483435641,380.108006178923,599.999999999901,0,0,0,600.000000000001,0.0319155512311824,0.0212765312341756,0,0.946805639920814,0,2.27761382747162e-06,0.106881975414625,0.0153080806595543,0.0120055927509343,0.0215710443747198,0.0218382260642475,0.0184520725059466,0.0184520725059466,0.0146031668763098,0.0146031668763098,0.0139039320952623,0.0139039320952623,0.0169976159009849,0.0169976159009849,0.0218382260642475,0.0136558244803562,0.0136558244803562,0,0.005813953488372,0.0040782257284238,0,0.0121664112812971,0.001254705144291,0.0015899304405432,0.0128822669008312,0.0019395747855277,0.0149233108317801,0.0127597773440868,0.0017887248653316,2.94858740882015,1.08257418909593,4.29239396526891,1.65790200138026,0.0337078651685393,0,91,17.8681204239012,0.0109890109890109,0.0446499780399714,0.791325909804331,0.560582276641472,5.25169097960763,0.297028034627293,0.788086863112665,0.548387096774194,0.935483870967742,31
"72","Lig4 KO","20240830","20240830_CH12.23",84,15.3518354680955,0.011950797967791,0.0444635294275706,0.754951677882252,0.606539702836201,5.64368305270428,0.315946165850796,0.739699016953222,0.97979797979798,0.97979797979798,0.0101010101010101,0.0101010101010101,0,0,0,0.0505050505050505,0.0360351503624594,0,1489,306,0.111789875003928,0.0198255810079413,0.0014193017660239,0.0013543555341541,0.0029483858369923,0.0007112474285056,0.0004558807858667,0.0011182658828365,0.0013737401952685,0.0014060899977559,0.0018340677644102,0.0001038395123363,0,0.001180095304008,3.0011870403869,2.82179523944409,0,1603.66666666667,373.840213260298,0.487947390564451,0.0137379378420909,1606.98969072165,1442.5,375.202501883306,252.5,0.915864498806376,0,0.084135501193624,275.507053726845,184.698119818928,230.940302927067,355.641356691845,8825.45580964144,0,6.68042657120842,0,0,0.046750409016504,0.0186911122205384,0,0.897173386585837,0,0.03738509217712,0.111878346702639,0.0194358860087226,0.0349253144654088,0.0237347118900516,0.0332491570851963,0.0048542548189939,0.0048542548189939,0.014204965707057,0.014204965707057,0.0143828260124694,0.0143828260124694,0.0158992152072571,0.0158992152072571,0.0332491570851963,0.0143479657598799,0.0143479657598799,0,0,0,0,0.012307047369363,0.0012432987338884,0.0015869192086482,0.0127211088084981,0.0019429656505374,0.0142985439138107,0.012418790825101,0.0017876034077358,3.02372329023251,1.91944704779756,2.87043834941923,0.486925960637301,0,0,99,21.5177808026187,0.0101010101010101,0.0415261601387572,0.760577230972176,0.592602506441268,5.58364863716611,0.317345971563981,0.718378093733544,0.633333333333333,0.866666666666667,30
